"caseid","weight","wave","state","district","state_district","gender","age","caste","urban","n7ky23","n7ky23_recode"
20882,0.84054728184,"2024","Uttar Pradesh","Aligarh","Uttar Pradesh, Aligarh","Female","30-44","Scheduled Castes/Tribes","Urban","Moderately worried",0
20883,0.43028015618,"2024","Uttar Pradesh","Kanpur Nagar","Uttar Pradesh, Kanpur Nagar","Female","18-29","Other Castes","Urban","Very worried",1
20884,0.9506189497,"2024","Uttar Pradesh","Allahabad","Uttar Pradesh, Allahabad","Male","18-29","Other Castes","Urban","Moderately worried",0
20885,0.57037136982,"2024","Rajasthan","Alwar","Rajasthan, Alwar","Female","30-44","Other Castes","Urban","Moderately worried",0
20886,1.46095122796,"2024","Tamil Nadu","Krishnagiri","Tamil Nadu, Krishnagiri","Female","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
20887,0.38024757988,"2024","Uttar Pradesh","Hapur (Panchsheel Nagar)","Uttar Pradesh, Hapur (Panchsheel Nagar)","Female","30-44","Other Castes","Rural","Moderately worried",0
20888,1.27082743802,"2024","Maharashtra","Jalna","Maharashtra, Jalna","Female","18-29","Other Castes","Rural","Very worried",1
20889,0.96062546496,"2024","Punjab","Amritsar","Punjab, Amritsar","Female","45+","Other Castes","Urban","Not at all worried",0
20890,0.56036485456,"2024","Uttar Pradesh","Jhansi","Uttar Pradesh, Jhansi","Male","45+","Other Castes","Urban","Not at all worried",0
20892,0.7504886445,"2024","Jharkhand","Dhanbad","Jharkhand, Dhanbad","Female","18-29","Scheduled Castes/Tribes","Urban","Very worried",1
20893,0.56036485456,"2024","Uttar Pradesh","Pratapgarh","Uttar Pradesh, Pratapgarh","Female","18-29","Other Castes","Rural","Very worried",1
20894,0.67043652242,"2024","Uttar Pradesh","Rampur","Uttar Pradesh, Rampur","Male","18-29","Other Castes","Rural","Very worried",1
20895,0.58037788508,"2024","Maharashtra","Kolhapur","Maharashtra, Kolhapur","Female","45+","Other Castes","Urban","Very worried",1
20896,0.87056682762,"2024","Maharashtra","Satara","Maharashtra, Satara","Female","30-44","Other Castes","Rural","Moderately worried",0
20897,0.74048212924,"2024","Rajasthan","Rajsamand","Rajasthan, Rajsamand","Female","30-44","Other Castes","Rural","Very worried",1
20898,0.77050167502,"2024","NE","East Jaintia Hills","NE, East Jaintia Hills","Female","45+","Other Castes","Rural","Moderately worried",0
20900,0.33021500358,"2024","Punjab","Amritsar","Punjab, Amritsar","Female","30-44","Other Castes","Urban","Very worried",1
20901,0.96062546496,"2024","Tamil Nadu","Erode","Tamil Nadu, Erode","Female","30-44","Other Castes","Urban","Very worried",1
20902,0.86056031236,"2024","Maharashtra","Solapur","Maharashtra, Solapur","Female","30-44","Other Castes","Rural","Very worried",1
20903,0.67043652242,"2024","Bihar","Katihar","Bihar, Katihar","Female","30-44","Other Castes","Rural","Very worried",1
20904,0.6504234919,"2024","Punjab","Fatehgarh Sahib","Punjab, Fatehgarh Sahib","Male","45+","Scheduled Castes/Tribes","Rural","Moderately worried",0
20905,1.08070364808,"2024","Maharashtra","Sangli","Maharashtra, Sangli","Female","30-44","Other Castes","Rural","Moderately worried",0
20906,0.86056031236,"2024","Uttar Pradesh","Moradabad","Uttar Pradesh, Moradabad","Female","30-44","Other Castes","Rural","Very worried",1
20907,0.500325763,"2024","Bihar","Patna","Bihar, Patna","Male","30-44","Other Castes","Urban","Not very worried",0
20908,0.38024757988,"2024","Rajasthan","Bhilwara","Rajasthan, Bhilwara","Female","45+","Other Castes","Rural","Very worried",1
20909,0.8505537971,"2024","Punjab","Barnala","Punjab, Barnala","Female","30-44","Scheduled Castes/Tribes","Rural","Moderately worried",0
20910,1.18076880068,"2024","Uttar Pradesh","Lakhimpur Kheri","Uttar Pradesh, Lakhimpur Kheri","Male","30-44","Other Castes","Rural","Not at all worried",0
20911,0.500325763,"2024","Bihar","Araria","Bihar, Araria","Female","18-29","Other Castes","Rural","Very worried",1
20912,0.98063849548,"2024","Bihar","Muzaffarpur","Bihar, Muzaffarpur","Female","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
20913,0.99064501074,"2024","Tamil Nadu","Tiruvallur","Tamil Nadu, Tiruvallur","Female","45+","Other Castes","Rural","Not at all worried",0
20915,0.51033227826,"2024","Bihar","Purnia","Bihar, Purnia","Female","30-44","Other Castes","Urban","Moderately worried",0
20916,0.83054076658,"2024","Uttar Pradesh","Gonda","Uttar Pradesh, Gonda","Female","30-44","Other Castes","Urban","Very worried",1
20917,0.97063198022,"2024","Uttar Pradesh","Varanasi","Uttar Pradesh, Varanasi","Female","18-29","Other Castes","Urban","Moderately worried",0
20918,1.21078834646,"2024","Goa","South Goa","Goa, South Goa","Female","30-44","Other Castes","Rural","Moderately worried",0
20919,0.83054076658,"2024","Uttar Pradesh","Allahabad","Uttar Pradesh, Allahabad","Female","30-44","Other Castes","Urban","Very worried",1
20920,0.64041697664,"2024","Bihar","Banka","Bihar, Banka","Female","45+","Other Castes","Rural","Very worried",1
20921,1.000651526,"2024","Tamil Nadu","Virudhunagar","Tamil Nadu, Virudhunagar","Female","30-44","Other Castes","Rural","Very worried",1
20922,0.36023454936,"2024","Gujarat","Kutch","Gujarat, Kutch","Female","45+","Other Castes","Rural","Very worried",1
20923,0.68044303768,"2024","Gujarat","Kutch","Gujarat, Kutch","Male","45+","Scheduled Castes/Tribes","Rural","Very worried",1
20924,0.87056682762,"2024","Maharashtra","Beed","Maharashtra, Beed","Female","45+","Other Castes","Rural","Very worried",1
20925,0.98063849548,"2024","Tamil Nadu","Sivaganga","Tamil Nadu, Sivaganga","Female","30-44","Other Castes","Rural","Not very worried",0
20926,1.12072970912,"2024","Tamil Nadu","Tiruchirappalli","Tamil Nadu, Tiruchirappalli","Female","18-29","Scheduled Castes/Tribes","Urban","Not at all worried",0
20927,1.26082092276,"2024","Bihar","Katihar","Bihar, Katihar","Female","45+","Scheduled Castes/Tribes","Rural","Moderately worried",0
20928,1.09071016334,"2024","Uttar Pradesh","Farrukhabad","Uttar Pradesh, Farrukhabad","Female","30-44","Scheduled Castes/Tribes","Rural","Moderately worried",0
20930,0.99064501074,"2024","Tamil Nadu","Pudukkottai","Tamil Nadu, Pudukkottai","Female","45+","Other Castes","Rural","Not at all worried",0
20931,1.06069061756,"2024","Maharashtra","Chandrapur","Maharashtra, Chandrapur","Male","30-44","Other Castes","Rural","Moderately worried",0
20932,1.0506841023,"2024","Maharashtra","Satara","Maharashtra, Satara","Male","30-44","Other Castes","Rural","Very worried",1
20933,0.9506189497,"2024","Tamil Nadu","Ariyalur","Tamil Nadu, Ariyalur","Female","45+","Other Castes","Rural","Very worried",1
20934,1.000651526,"2024","Tamil Nadu","Cuddalore","Tamil Nadu, Cuddalore","Female","30-44","Other Castes","Rural","Not at all worried",0
20935,0.99064501074,"2024","Tamil Nadu","Kanchipuram","Tamil Nadu, Kanchipuram","Female","45+","Other Castes","Rural","Very worried",1
20936,0.99064501074,"2024","Tamil Nadu","Kanchipuram","Tamil Nadu, Kanchipuram","Female","45+","Other Castes","Rural","Very worried",1
20937,1.61104895686,"2024","Maharashtra","Parbhani","Maharashtra, Parbhani","Female","45+","Other Castes","Rural","Don't know",0
20939,0.49031924774,"2024","Maharashtra","Akola","Maharashtra, Akola","Female","18-29","Other Castes","Urban","Very worried",1
20940,0.39025409514,"2024","Tamil Nadu","Madurai","Tamil Nadu, Madurai","Female","45+","Other Castes","Urban","Not at all worried",0
20941,0.84054728184,"2024","Maharashtra","Pune","Maharashtra, Pune","Female","30-44","Scheduled Castes/Tribes","Urban","Very worried",1
20942,0.33021500358,"2024","Maharashtra","Ahmednagar","Maharashtra, Ahmednagar","Male","30-44","Other Castes","Urban","Not at all worried",0
20943,0.64041697664,"2024","Maharashtra","Nashik","Maharashtra, Nashik","Male","45+","Other Castes","Urban","Very worried",1
20944,0.87056682762,"2024","Maharashtra","Parbhani","Maharashtra, Parbhani","Female","30-44","Other Castes","Rural","Very worried",1
20945,0.76049515976,"2024","Tamil Nadu","Coimbatore","Tamil Nadu, Coimbatore","Female","45+","Other Castes","Urban","Very worried",1
20946,0.6504234919,"2024","Maharashtra","Wardha","Maharashtra, Wardha","Male","45+","Scheduled Castes/Tribes","Urban","Very worried",1
20948,1.21078834646,"2024","Maharashtra","Ahmednagar","Maharashtra, Ahmednagar","Male","45+","Other Castes","Urban","Not at all worried",0
20950,1.09071016334,"2024","Maharashtra","Satara","Maharashtra, Satara","Female","18-29","Other Castes","Rural","Very worried",1
20951,0.5503583393,"2024","Maharashtra","Amravati","Maharashtra, Amravati","Female","30-44","Other Castes","Rural","Very worried",1
20952,1.63106198738,"2024","Maharashtra","Sangli","Maharashtra, Sangli","Female","45+","Scheduled Castes/Tribes","Rural","Very worried",1
20953,0.87056682762,"2024","Maharashtra","Yavatmal","Maharashtra, Yavatmal","Female","45+","Scheduled Castes/Tribes","Rural","Very worried",1
20954,0.81052773606,"2024","Maharashtra","Nagpur","Maharashtra, Nagpur","Male","18-29","Other Castes","Urban","Very worried",1
20955,0.98063849548,"2024","Tamil Nadu","Ariyalur","Tamil Nadu, Ariyalur","Female","30-44","Other Castes","Rural","Very worried",1
20956,0.34022151884,"2024","Maharashtra","Ahmednagar","Maharashtra, Ahmednagar","Female","30-44","Other Castes","Urban","Very worried",1
20957,0.33021500358,"2024","Maharashtra","Washim","Maharashtra, Washim","Male","30-44","Other Castes","Urban","Very worried",1
20958,1.4509447127,"2024","Tamil Nadu","Thanjavur","Tamil Nadu, Thanjavur","Female","18-29","Other Castes","Rural","Moderately worried",0
20959,1.09071016334,"2024","Maharashtra","Solapur","Maharashtra, Solapur","Female","18-29","Other Castes","Rural","Moderately worried",0
20960,0.99064501074,"2024","Tamil Nadu","Ariyalur","Tamil Nadu, Ariyalur","Female","45+","Other Castes","Rural","Very worried",1
20961,0.64041697664,"2024","Maharashtra","Ahmednagar","Maharashtra, Ahmednagar","Male","30-44","Other Castes","Urban","Not at all worried",0
20962,0.5503583393,"2024","Jharkhand","Bokaro","Jharkhand, Bokaro","Female","18-29","Other Castes","Urban","Very worried",1
20964,0.52033879352,"2024","Gujarat","Gandhinagar","Gujarat, Gandhinagar","Male","45+","Scheduled Castes/Tribes","Urban","Very worried",1
20966,0.98063849548,"2024","Bihar","Samastipur","Bihar, Samastipur","Female","18-29","Other Castes","Rural","Very worried",1
20967,0.84054728184,"2024","Maharashtra","Aurangabad","Maharashtra, Aurangabad","Female","30-44","Scheduled Castes/Tribes","Urban","Very worried",1
20969,0.44028667144,"2024","Uttar Pradesh","Sambhal(Bheem Nagar)","Uttar Pradesh, Sambhal(Bheem Nagar)","Female","45+","Other Castes","Rural","Not at all worried",0
20970,0.86056031236,"2024","Maharashtra","Sindhudurg","Maharashtra, Sindhudurg","Female","30-44","Other Castes","Rural","Moderately worried",0
20971,1.61104895686,"2024","Maharashtra","Beed","Maharashtra, Beed","Female","45+","Other Castes","Rural","Very worried",1
20973,1.26082092276,"2024","Tamil Nadu","Tiruvannamalai","Tamil Nadu, Tiruvannamalai","Female","30-44","Other Castes","Rural","Moderately worried",0
20974,0.3001954578,"2024","Bihar","Rohtas","Bihar, Rohtas","Female","45+","Other Castes","Rural","Very worried",1
20975,0.73047561398,"2024","Jharkhand","West Singhbhum","Jharkhand, West Singhbhum","Female","45+","Other Castes","Rural","Very worried",1
20976,0.98063849548,"2024","Bihar","Siwan","Bihar, Siwan","Female","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
20977,0.9506189497,"2024","Bihar","Vaishali","Bihar, Vaishali","Male","18-29","Other Castes","Rural","Moderately worried",0
20978,0.67043652242,"2024","Bihar","Sheikhpura","Bihar, Sheikhpura","Female","45+","Scheduled Castes/Tribes","Rural","Very worried",1
20979,1.06069061756,"2024","Uttar Pradesh","Hapur (Panchsheel Nagar)","Uttar Pradesh, Hapur (Panchsheel Nagar)","Male","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
20980,0.6504234919,"2024","Maharashtra","Akola","Maharashtra, Akola","Male","45+","Scheduled Castes/Tribes","Urban","Very worried",1
20981,0.98063849548,"2024","Bihar","Katihar","Bihar, Katihar","Female","18-29","Other Castes","Rural","Moderately worried",0
20982,3.94256701244,"2024","Maharashtra","Bhandara","Maharashtra, Bhandara","Female","18-29","Other Castes","Rural","Not at all worried",0
20983,0.58037788508,"2024","Jharkhand","Hazaribag","Jharkhand, Hazaribag","Female","30-44","Other Castes","Urban","Not at all worried",0
20984,0.83054076658,"2024","Madhya Pradesh","Umaria","Madhya Pradesh, Umaria","Female","45+","Other Castes","Rural","Very worried",1
20985,0.67043652242,"2024","Maharashtra","Pune","Maharashtra, Pune","Female","45+","Other Castes","Urban","Very worried",1
20986,0.69044955294,"2024","Haryana","Panipat","Haryana, Panipat","Female","30-44","Other Castes","Rural","Moderately worried",0
20987,0.81052773606,"2024","Maharashtra","Kolhapur","Maharashtra, Kolhapur","Male","18-29","Other Castes","Urban","Very worried",1
20989,0.91059288866,"2024","Maharashtra","Palghar","Maharashtra, Palghar","Male","30-44","Other Castes","Rural","Moderately worried",0
20990,0.49031924774,"2024","Punjab","Patiala","Punjab, Patiala","Male","30-44","Other Castes","Urban","Very worried",1
20991,1.03067107178,"2024","Madhya Pradesh","Vidisha","Madhya Pradesh, Vidisha","Male","30-44","Scheduled Castes/Tribes","Rural","Moderately worried",0
20992,0.69044955294,"2024","Rajasthan","Jaipur","Rajasthan, Jaipur","Male","30-44","Other Castes","Urban","Moderately worried",0
20993,0.44028667144,"2024","Maharashtra","Jalgaon","Maharashtra, Jalgaon","Female","45+","Other Castes","Rural","Not very worried",0
20994,0.72046909872,"2024","Rajasthan","Ganganagar","Rajasthan, Ganganagar","Female","30-44","Other Castes","Urban","Very worried",1
20995,0.36023454936,"2024","Rajasthan","Jaipur","Rajasthan, Jaipur","Female","30-44","Other Castes","Urban","Not at all worried",0
20996,1.21078834646,"2024","Maharashtra","Ahmednagar","Maharashtra, Ahmednagar","Male","45+","Scheduled Castes/Tribes","Urban","Very worried",1
20997,0.84054728184,"2024","Jharkhand","Lohardaga","Jharkhand, Lohardaga","Male","18-29","Other Castes","Urban","Moderately worried",0
20998,1.13073622438,"2024","Jharkhand","Deoghar","Jharkhand, Deoghar","Female","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
20999,0.34022151884,"2024","Punjab","Jalandhar","Punjab, Jalandhar","Female","45+","Other Castes","Rural","Moderately worried",0
21000,1.12072970912,"2024","Tamil Nadu","Tirunelveli","Tamil Nadu, Tirunelveli","Female","18-29","Scheduled Castes/Tribes","Urban","Moderately worried",0
21001,0.76049515976,"2024","Jharkhand","Giridih","Jharkhand, Giridih","Female","30-44","Other Castes","Rural","Very worried",1
21003,1.26082092276,"2024","Punjab","Amritsar","Punjab, Amritsar","Female","45+","Scheduled Castes/Tribes","Rural","Very worried",1
21004,0.54035182404,"2024","Maharashtra","Satara","Maharashtra, Satara","Male","30-44","Other Castes","Rural","Very worried",1
21005,0.42027364092,"2024","Uttar Pradesh","Kanpur Nagar","Uttar Pradesh, Kanpur Nagar","Female","30-44","Scheduled Castes/Tribes","Urban","Very worried",1
21006,0.64041697664,"2024","Maharashtra","Thane","Maharashtra, Thane","Male","30-44","Other Castes","Urban","Moderately worried",0
21007,0.83054076658,"2024","Maharashtra","Latur","Maharashtra, Latur","Female","30-44","Other Castes","Urban","Very worried",1
21008,0.98063849548,"2024","Uttar Pradesh","Kanpur Nagar","Uttar Pradesh, Kanpur Nagar","Female","18-29","Scheduled Castes/Tribes","Urban","Very worried",1
21009,0.72046909872,"2024","Himachal Pradesh","Mandi","Himachal Pradesh, Mandi","Male","18-29","Other Castes","Rural","Not at all worried",0
21011,0.73047561398,"2024","Bihar","Samastipur","Bihar, Samastipur","Female","18-29","Other Castes","Rural","Moderately worried",0
21012,0.41026712566,"2024","Rajasthan","Bikaner","Rajasthan, Bikaner","Male","18-29","Other Castes","Urban","Moderately worried",0
21013,0.84054728184,"2024","Bihar","Paschim Champaran","Bihar, Paschim Champaran","Female","30-44","Other Castes","Rural","Very worried",1
21014,0.66043000716,"2024","Uttar Pradesh","Kaushambi","Uttar Pradesh, Kaushambi","Female","45+","Other Castes","Urban","Very worried",1
21015,0.7504886445,"2024","Tamil Nadu","Erode","Tamil Nadu, Erode","Female","30-44","Other Castes","Urban","Moderately worried",0
21017,0.67043652242,"2024","Gujarat","Porbandar","Gujarat, Porbandar","Female","45+","Other Castes","Rural","Not at all worried",0
21018,0.34022151884,"2024","Bihar","Muzaffarpur","Bihar, Muzaffarpur","Female","45+","Other Castes","Rural","Moderately worried",0
21019,1.26082092276,"2024","Tamil Nadu","Tiruvarur","Tamil Nadu, Tiruvarur","Female","30-44","Scheduled Castes/Tribes","Rural","Very worried",1
21020,1.63106198738,"2024","Maharashtra","Bhandara","Maharashtra, Bhandara","Female","45+","Other Castes","Rural","Very worried",1
21021,1.63106198738,"2024","Uttar Pradesh","Mirzapur","Uttar Pradesh, Mirzapur","Female","45+","Other Castes","Rural","Moderately worried",0
21023,1.24080789224,"2024","Maharashtra","Kolhapur","Maharashtra, Kolhapur","Male","18-29","Other Castes","Rural","Moderately worried",0
21024,0.74048212924,"2024","Rajasthan","Bharatpur","Rajasthan, Bharatpur","Female","30-44","Other Castes","Rural","Very worried",1
21025,0.38024757988,"2024","Rajasthan","Jhunjhunu","Rajasthan, Jhunjhunu","Female","30-44","Other Castes","Rural","Moderately worried",0
21026,1.26082092276,"2024","Tamil Nadu","Karur","Tamil Nadu, Karur","Female","30-44","Other Castes","Rural","Very worried",1
21028,0.64041697664,"2024","Punjab","Patiala","Punjab, Patiala","Female","30-44","Other Castes","Urban","Not at all worried",0
21029,0.87056682762,"2024","Maharashtra","Kolhapur","Maharashtra, Kolhapur","Female","30-44","Scheduled Castes/Tribes","Rural","Moderately worried",0
21030,1.56101638056,"2024","Uttar Pradesh","Chandauli","Uttar Pradesh, Chandauli","Male","45+","Other Castes","Rural","Not at all worried",0
21031,0.69044955294,"2024","Gujarat","Junagadh","Gujarat, Junagadh","Female","30-44","Other Castes","Rural","Very worried",1
21032,1.24080789224,"2024","Uttar Pradesh","Balrampur","Uttar Pradesh, Balrampur","Male","18-29","Other Castes","Rural","Moderately worried",0
21034,0.66043000716,"2024","Maharashtra","Yavatmal","Maharashtra, Yavatmal","Female","30-44","Other Castes","Urban","Not at all worried",0
21035,0.7504886445,"2024","Rajasthan","Pratapgarh","Rajasthan, Pratapgarh","Female","30-44","Other Castes","Rural","Very worried",1
21037,0.51033227826,"2024","Maharashtra","Pune","Maharashtra, Pune","Male","30-44","Other Castes","Urban","Very worried",1
21038,1.24080789224,"2024","Maharashtra","Solapur","Maharashtra, Solapur","Male","18-29","Other Castes","Rural","Not very worried",0
21040,0.98063849548,"2024","Tamil Nadu","Viluppuram","Tamil Nadu, Viluppuram","Female","30-44","Other Castes","Rural","Moderately worried",0
21041,0.33021500358,"2024","Madhya Pradesh","Katni","Madhya Pradesh, Katni","Female","45+","Other Castes","Urban","Not very worried",0
21043,0.78050819028,"2024","Haryana","Gurgaon","Haryana, Gurgaon","Female","18-29","Scheduled Castes/Tribes","Urban","Moderately worried",0
21044,0.98063849548,"2024","Tamil Nadu","Thoothukudi","Tamil Nadu, Thoothukudi","Female","30-44","Other Castes","Rural","Very worried",1
21045,0.66043000716,"2024","Maharashtra","Nashik","Maharashtra, Nashik","Female","45+","Other Castes","Urban","Very worried",1
21046,0.58037788508,"2024","Gujarat","Dahod","Gujarat, Dahod","Female","30-44","Scheduled Castes/Tribes","Urban","Very worried",1
21047,1.32086001432,"2024","Gujarat","Valsad","Gujarat, Valsad","Female","45+","Scheduled Castes/Tribes","Rural","Very worried",1
21048,1.21078834646,"2024","Orissa","Ganjam","Orissa, Ganjam","Male","18-29","Other Castes","Rural","Very worried",1
21049,1.58102941108,"2024","Uttar Pradesh","Fatehpur","Uttar Pradesh, Fatehpur","Male","45+","Other Castes","Rural","Very worried",1
21050,0.69044955294,"2024","Gujarat","Dahod","Gujarat, Dahod","Female","30-44","Other Castes","Rural","Moderately worried",0
21051,0.78050819028,"2024","Madhya Pradesh","Dewas","Madhya Pradesh, Dewas","Male","30-44","Other Castes","Urban","Very worried",1
21052,0.83054076658,"2024","Maharashtra","Jalna","Maharashtra, Jalna","Male","30-44","Other Castes","Rural","Very worried",1
21053,0.71046258346,"2024","Rajasthan","Bharatpur","Rajasthan, Bharatpur","Female","45+","Other Castes","Rural","Very worried",1
21054,0.3502280341,"2024","Gujarat","Devbhoomi Dwarka","Gujarat, Devbhoomi Dwarka","Male","30-44","Other Castes","Rural","Very worried",1
21055,0.8005212208,"2024","Maharashtra","Jalgaon","Maharashtra, Jalgaon","Male","45+","Other Castes","Rural","Moderately worried",0
21056,0.7504886445,"2024","Tamil Nadu","Tirunelveli","Tamil Nadu, Tirunelveli","Female","30-44","Other Castes","Urban","Not very worried",0
21057,0.83054076658,"2024","Madhya Pradesh","Sagar","Madhya Pradesh, Sagar","Female","45+","Other Castes","Rural","Not at all worried",0
21058,0.94061243444,"2024","Rajasthan","Dungarpur","Rajasthan, Dungarpur","Female","18-29","Scheduled Castes/Tribes","Rural","Moderately worried",0
21060,0.56036485456,"2024","Rajasthan","Jhalawar","Rajasthan, Jhalawar","Female","18-29","Other Castes","Rural","Very worried",1
21061,0.7504886445,"2024","Jharkhand","Godda","Jharkhand, Godda","Male","45+","Other Castes","Rural","Very worried",1
21062,0.49031924774,"2024","Rajasthan","Jodhpur","Rajasthan, Jodhpur","Female","30-44","Scheduled Castes/Tribes","Urban","Not very worried",0
21063,0.7504886445,"2024","Bihar","Gaya","Bihar, Gaya","Female","18-29","Other Castes","Urban","Very worried",1
21064,0.6504234919,"2024","Bihar","Samastipur","Bihar, Samastipur","Male","30-44","Other Castes","Rural","Very worried",1
21065,1.26082092276,"2024","Tamil Nadu","Tiruvannamalai","Tamil Nadu, Tiruvannamalai","Female","30-44","Scheduled Castes/Tribes","Rural","Very worried",1
21066,0.98063849548,"2024","Maharashtra","Wardha","Maharashtra, Wardha","Female","18-29","Scheduled Castes/Tribes","Urban","Moderately worried",0
21067,1.13073622438,"2024","Jharkhand","Gumla","Jharkhand, Gumla","Female","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
21068,0.87056682762,"2024","Maharashtra","Kolhapur","Maharashtra, Kolhapur","Female","30-44","Scheduled Castes/Tribes","Rural","Very worried",1
21070,0.44028667144,"2024","Gujarat","Bhavnagar","Gujarat, Bhavnagar","Female","30-44","Other Castes","Rural","Very worried",1
21072,0.68044303768,"2024","Gujarat","Gandhinagar","Gujarat, Gandhinagar","Female","30-44","Scheduled Castes/Tribes","Urban","Very worried",1
21074,0.58037788508,"2024","Delhi","North East Delhi","Delhi, North East Delhi","Female","30-44","Other Castes","Rural","Moderately worried",0
21075,0.72046909872,"2024","Rajasthan","Barmer","Rajasthan, Barmer","Male","30-44","Other Castes","Rural","Very worried",1
21076,0.51033227826,"2024","Punjab","Ludhiana","Punjab, Ludhiana","Female","30-44","Other Castes","Urban","Very worried",1
21077,0.94061243444,"2024","Jammu & Kashmir","Poonch","Jammu & Kashmir, Poonch","Female","30-44","Other Castes","Rural","Very worried",1
21078,1.21078834646,"2024","Madhya Pradesh","Indore","Madhya Pradesh, Indore","Female","45+","Scheduled Castes/Tribes","Urban","Not at all worried",0
21079,0.71046258346,"2024","Rajasthan","Jhalawar","Rajasthan, Jhalawar","Female","45+","Other Castes","Rural","Moderately worried",0
21080,0.4002606104,"2024","Haryana","Sonipat","Haryana, Sonipat","Female","18-29","Other Castes","Urban","Moderately worried",0
21081,0.39025409514,"2024","Jammu & Kashmir","Kupwara","Jammu & Kashmir, Kupwara","Female","18-29","Other Castes","Rural","Very worried",1
21082,0.93060591918,"2024","Chattisgarh","Raigarh","Chattisgarh, Raigarh","Male","30-44","Other Castes","Rural","Not at all worried",0
21083,0.74048212924,"2024","Jammu & Kashmir","Doda","Jammu & Kashmir, Doda","Male","18-29","Other Castes","Rural","Not at all worried",0
21086,0.6504234919,"2024","Bihar","Rohtas","Bihar, Rohtas","Male","45+","Scheduled Castes/Tribes","Rural","Moderately worried",0
21087,1.12072970912,"2024","Tamil Nadu","Coimbatore","Tamil Nadu, Coimbatore","Female","18-29","Scheduled Castes/Tribes","Urban","Moderately worried",0
21088,0.66043000716,"2024","Gujarat","Gandhinagar","Gujarat, Gandhinagar","Male","30-44","Scheduled Castes/Tribes","Urban","Very worried",1
21089,0.3502280341,"2024","Gujarat","Dahod","Gujarat, Dahod","Male","30-44","Other Castes","Rural","Not at all worried",0
21090,0.68044303768,"2024","Gujarat","Banaskantha","Gujarat, Banaskantha","Male","30-44","Scheduled Castes/Tribes","Rural","Very worried",1
21091,0.36023454936,"2024","Gujarat","Aravalli","Gujarat, Aravalli","Female","45+","Other Castes","Rural","Very worried",1
21092,0.89057985814,"2024","Gujarat","Sabarkantha","Gujarat, Sabarkantha","Female","30-44","Other Castes","Rural","Not at all worried",0
21093,0.76049515976,"2024","Kerala","Ernakulam","Kerala, Ernakulam","Female","45+","Other Castes","Rural","Not at all worried",0
21094,0.86056031236,"2024","Gujarat","Banaskantha","Gujarat, Banaskantha","Male","30-44","Scheduled Castes/Tribes","Rural","Very worried",1
21095,0.89057985814,"2024","Gujarat","Dahod","Gujarat, Dahod","Female","18-29","Other Castes","Rural","Very worried",1
21096,0.92059940392,"2024","Rajasthan","Tonk","Rajasthan, Tonk","Male","18-29","Other Castes","Rural","Very worried",1
21097,0.56036485456,"2024","Maharashtra","Gondia","Maharashtra, Gondia","Male","45+","Scheduled Castes/Tribes","Urban","Moderately worried",0
21098,0.52033879352,"2024","Gujarat","Surat","Gujarat, Surat","Male","45+","Other Castes","Urban","Moderately worried",0
21100,0.61039743086,"2024","Kerala","Kozhikode","Kerala, Kozhikode","Female","30-44","Other Castes","Urban","Moderately worried",0
21101,0.34022151884,"2024","Gujarat","Surat","Gujarat, Surat","Female","30-44","Other Castes","Urban","Moderately worried",0
21102,0.3502280341,"2024","Gujarat","Surendranagar","Gujarat, Surendranagar","Male","30-44","Other Castes","Rural","Very worried",1
21103,0.68044303768,"2024","Gujarat","Junagadh","Gujarat, Junagadh","Male","45+","Other Castes","Rural","Moderately worried",0
21104,0.7004560682,"2024","Gujarat","Aravalli","Gujarat, Aravalli","Female","45+","Other Castes","Rural","Very worried",1
21105,0.51033227826,"2024","Gujarat","Amreli","Gujarat, Amreli","Male","18-29","Other Castes","Rural","Not at all worried",0
21106,1.26082092276,"2024","Tamil Nadu","Vellore","Tamil Nadu, Vellore","Female","30-44","Scheduled Castes/Tribes","Rural","Not at all worried",0
21109,1.21078834646,"2024","Maharashtra","Dhule","Maharashtra, Dhule","Male","45+","Scheduled Castes/Tribes","Urban","Very worried",1
21110,0.81052773606,"2024","Uttar Pradesh","Kanpur Dehat (Ramabai Nagar)","Uttar Pradesh, Kanpur Dehat (Ramabai Nagar)","Male","18-29","Scheduled Castes/Tribes","Urban","Very worried",1
21112,0.49031924774,"2024","Gujarat","Valsad","Gujarat, Valsad","Male","18-29","Scheduled Castes/Tribes","Urban","Very worried",1
21113,1.46095122796,"2024","Tamil Nadu","Dindigul","Tamil Nadu, Dindigul","Female","18-29","Scheduled Castes/Tribes","Rural","Very worried",1
21114,0.9506189497,"2024","Tamil Nadu","Sivaganga","Tamil Nadu, Sivaganga","Female","45+","Other Castes","Rural","Very worried",1
21115,0.91059288866,"2024","Punjab","Barnala","Punjab, Barnala","Male","45+","Scheduled Castes/Tribes","Rural","Very worried",1
21116,2.11137471986,"2024","Gujarat","Dahod","Gujarat, Dahod","Male","30-44","Scheduled Castes/Tribes","Rural","Very worried",1
